title,author,image,desc,download_link,pages,publisher,year,language,file
Conquest in Cyberspace - National Security and Information Warfare,Martin C. Libicki,https://covers.zlibcdn2.com/covers100/books/48/4d/ef/484def7208181b91932d223646330542.jpg,"
                    With billions of computers in existence, cyberspace, 'the virtual world created when they are connected,' is said to be the new medium of power. Computer hackers operating from anywhere can enter cyberspace and take control of other people's computers, stealing their information, corrupting their workings, and shutting them down. Modern societies and militaries, both pervaded by computers, are supposedly at risk. As Conquest in Cyberspace explains, however, information systems and information itself are too easily conflated, and persistent mastery over the former is difficult to achieve.                ",https://1lib.in/dl/551099/e0d811,337,Cambridge University Press,2007,english,"PDF, 1.78 MB"
Cryptographic and Information Security Approaches for Images and Videos,S. Ramakrishnan,https://covers.zlibcdn2.com/covers100/books/30/11/69/301169b203bb95f8ab60939913e29854.jpg,"
                    This book presents essential principles, technical information, and expert insights on multimedia security technology. Illustrating the need for improved content security as the Internet and digital multimedia applications rapidly evolve, it presents a wealth of everyday protection application examples in fields including . Giving readers an in-depth introduction to different aspects of information security mechanisms and methods, it also serves as an instructional tool on the fundamental theoretical framework required for the development of advanced techniques.                ",https://1lib.in/dl/3687873/8435b4,Unknown,CRC Press,2018,english,"PDF, 17.90 MB"
Privacy and Security Policies in Big Data,Sharvari Tamane,https://covers.zlibcdn2.com/covers100/books/32/28/1e/32281efe4d629f2585f6a48e7ac9db70.jpg,"
                    In recent years, technological advances have led to significant developments within a variety of business applications. In particular, data-driven research provides ample opportunity for enterprise growth, if utilized efficiently. Privacy and Security Policies in Big Data is a pivotal reference source for the latest research on innovative concepts on the management of security and privacy analytics within big data. Featuring extensive coverage on relevant areas such as kinetic knowledge, cognitive analytics, and parallel computing, this publication is an ideal resource for professionals, researchers, academicians, advanced-level students, and technology developers in the field of big data.                ",https://1lib.in/dl/3687472/b66aaa,326,IGI Global,2017,english,"PDF, 16.14 MB"
Information Security Risk Assessment Toolkit: Practical Assessments through Data Collection and Data Analysis,Mark Talabis,https://covers.zlibcdn2.com/covers100/books/5c/af/1d/5caf1d47c2e2e2d227523e1a3794c35b.jpg,"
In order to protect company's information assets such as sensitive customer records, health care records, etc., the security practitioner first needs to find out: what needs protected, what risks those assets are exposed to, what controls are in place to offset those risks, and where to focus attention for risk treatment. This is the true value and purpose of information security risk assessments.  Effective risk assessments are meant to provide a defendable analysis of residual risk associated with your key assets so that risk treatment options can be explored.  Information Security Risk Assessments gives you the tools and skills to get a quick, reliable, and thorough risk assessment for key stakeholders.Based on authors' experiences of real-world assessments, reports, and presentations Focuses on implementing a process, rather than theory, that allows you to derive a quick and valuable assessment Includes a companion web site with spreadsheets you can utilize to create and maintain the risk assessment ",https://1lib.in/dl/2321552/678e4f,278,Syngress,2012,english,"PDF, 7.39 MB"
(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide,Mike Chapple,https://covers.zlibcdn2.com/covers100/books/8a/bf/b8/8abfb844a712cf20685a0038c7310ad8.jpg,Unknown,https://1lib.in/dl/5066197/bbf87e,1104,Sybex,2018,english,"EPUB, 5.16 MB"
"Information Security Risk Management: Risikomanagement mit ISO/IEC 27001, 27005 und 31010",Sebastian Klipper (auth.),https://covers.zlibcdn2.com/covers100/books/a9/d2/6e/a9d26e3c1b35c378dfec983b13d4794c.jpg,"
Das Buch fasst alle Sachverhalte zum Risikomanagement zusammen, verbindet sie mit anderen Informationsquellen und umrahmt sie mit vielen Praxistipps, 38 Abbildungen und Tabellen und 14 Fallbeispielen. Wer mit ISO/IEC 27005 arbeiten möchte, für den reicht der unkommentierte Blick in den Standard nicht aus. Die Normenreihe ISO/IEC 27000 ist in den letzten Jahren stark gewachsen und es ist schwer den Überblick zu behalten. Dieses Buch zielt auf den Einsatz in der Praxis und richtet sich an jeden, der seine Entscheidungen auf Grundlage einer fundierten Risikoanalyse treffen will.Zusätzliche Funktionen für Smartphones:40 QR-Codes mit redaktionell gepflegten Links führen Sie mit Ihrem Smartphone direkt aus dem Buch ins Internet. So gelangen Sie ohne Tippen von der Buchseite aus auf die passende Webseite. Auf diese Weise sind die Vorzüge von Buch und Internet jederzeit für Sie verfügbar. Darüber hinaus steht Ihnen der Autor auf seiner Facebook-Seite und in seinem Blog „Klipper on Security“ als Ansprechpartner zur Verfügung. ",https://1lib.in/dl/2527945/e037be,198,Vieweg+Teubner Verlag,2015,german,"PDF, 102.99 MB"
Strategic Intelligence Management. National Security Imperatives and Information and Communications Technologies,Babak Akhgar and Simeon Yates (Eds.),https://covers.zlibcdn2.com/covers100/books/36/c7/e8/36c7e8100926d478abc4c786828622b5.gif,Unknown,https://1lib.in/dl/2204949/7e6706,329,Unknown,2013,english,"PDF, 11.54 MB"
The CIO's guide to information security incident management,Goucher,https://covers.zlibcdn2.com/covers100/books/89/0d/98/890d98080bd7374ff9466f772d43a712.jpg,"
                    This book will help IT and business operations managers who have been tasked with addressing security issues. It provides a solid understanding of security incident response and detailed guidance in the setting up and running of specialist incident management teams. Having an incident response plan is required for compliance with government regulations, industry standards such as PCI DSS, and certifications such as ISO 27001. This book will help organizations meet those compliance requirements.  Read more...  Abstract:            This book will help IT and business operations managers who have been tasked with addressing security issues. It provides a solid understanding of security incident response and detailed guidance in the setting up and running of specialist incident management teams. Having an incident response plan is required for compliance with government regulations, industry standards such as PCI DSS, and certifications such as ISO 27001. This book will help organizations meet those compliance requirements                ",https://1lib.in/dl/5253827/b39ed2,273,CRC Press,2019,english,"PDF, 9.37 MB"
Cryptographic and Information Security Approaches for Images and Videos,S. Ramakrishnan,https://covers.zlibcdn2.com/covers100/books/f4/c3/bc/f4c3bcc9f5332d57a8ec85a75075f8da.jpg,"
                    This book presents essential principles, technical information, and expert insights on multimedia security technology. Illustrating the need for improved content security as the Internet and digital multimedia applications rapidly evolve, it presents a wealth of everyday protection application examples in fields including. Giving readers an in-depth introduction to different aspects of information security mechanisms and methods, it also serves as an instructional tool on the fundamental theoretical framework required for the development of advanced techniques.                ",https://1lib.in/dl/3688714/744efb,987,CRC Press,2019,english,"PDF, 19.73 MB"
"IT Auditing Using Controls to Protect Information Assets, Third Edition",Chris Davis,https://covers.zlibcdn2.com/covers100/books/68/78/15/6878158a4b86b0ea01e446382cd9325e.jpg,"
                    Secure Your Systems Using the Latest IT Auditing Techniques Fully updated to cover leading-edge tools and technologies, IT Auditing: Using Controls to Protect Information Assets, Third Edition, explains, step by step, how to implement a successful, enterprise-wide IT audit program. New chapters on auditing cybersecurity programs, big data and data repositories, and new technologies are included. This comprehensive guide describes how to assemble an effective IT audit team and maximize the value of the IT audit function. In-depth details on performing specific audits are accompanied by real-world examples, ready-to-use checklists, and valuable templates. Standards, frameworks, regulations, and risk management techniques are also covered in this definitive resource. • Build and maintain an internal IT audit function with maximum effectiveness and value • Audit entity-level controls and cybersecurity programs • Assess data centers and disaster recovery • Examine switches, routers, and firewalls • Evaluate Windows, UNIX, and Linux operating systems • Audit Web servers and applications • Analyze databases and storage solutions • Review big data and data repositories • Assess end user computer devices, including PCs and mobile devices • Audit virtualized environments • Evaluate risks associated with cloud computing and outsourced operations • Drill down into applications and projects to find potential control weaknesses • Learn best practices for auditing new technologies • Use standards and frameworks, such as COBIT, ITIL, and ISO • Understand regulations, including Sarbanes-Oxley, HIPAA, and PCI • Implement proven risk management practices                ",https://1lib.in/dl/5328477/1c9f1b,Unknown,McGraw Hill Professional,2020,english,"EPUB, 29.20 MB"
Security Risk Management: Building an Information Security Risk Management Program from the Ground Up,Evan Wheeler,https://covers.zlibcdn2.com/covers100/books/a5/16/4b/a5164b82c1751f8de75e11a443138358.jpg,Unknown,https://1lib.in/dl/1110267/fd2e8f,354,Syngress,2011,english,"PDF, 3.26 MB"
"ISO/IEC 27003:2010, Information technology - Security techniques - Information security management system implementation guidance",ISO/IEC/JTC 1/SC 27,https://covers.zlibcdn2.com/covers100/books/c2/1d/14/c21d14c300d2963ee2354e9629da1dbc.jpg,"
                    ISO/IEC 27003:2010 focuses on the critical aspects needed for successful design and implementation of an Information Security Management System (ISMS) in accordance with ISO/IEC 27001:2005. It describes the process of ISMS specification and design from inception to the production of implementation plans. It describes the process of obtaining management approval to implement an ISMS, defines a project to implement an ISMS (referred to in ISO/IEC 27003:2010 as the ISMS project), and provides guidance on how to plan the ISMS project, resulting in a final ISMS project implementation plan.                ",Unknown,76,Multiple. Distributed through American National Standards Institute (ANSI),2010,english,"PDF, 3.61 MB"
Security Information and Event Management (SIEM) Implementation (Network Pro Library),David Miller,https://covers.zlibcdn2.com/covers100/books/38/3a/54/383a5461fe60f9a04753d5809fb24970.jpg,Unknown,Unknown,Unknown,McGraw-Hill Osborne Media,2010,english,"PDF, 8.60 MB"
Think Data Structures: Algorithms and Information Retrieval in Java,Allen B. Downey,https://covers.zlibcdn2.com/covers100/books/14/95/71/1495712b25ad53aad27074cb9f011272.jpg,Unknown,Unknown,Unknown,O’Reilly Media,2017,english,"PDF, 3.82 MB"
Introduction to information retrieval,Christopher D Manning,https://covers.zlibcdn2.com/covers100/books/77/6b/1e/776b1e479b67f46d692cbd9ab6920478.jpg,Unknown,Unknown,Unknown,Cambridge University Press,2008,english,"PDF, 3.44 MB"
Text Data Management and Analysis: A Practical Introduction to Information Retrieval and Text Mining,ChengXiang Zhai,https://covers.zlibcdn2.com/covers100/books/64/94/9b/64949b27eaa15f3a6c3726ac76d314b2.jpg,Unknown,Unknown,Unknown,Morgan & Claypool,2016,english,"PDF, 27.22 MB"
Modern Information Retrieval: The Concepts and Technology Behind Search,Ricardo Baeza-Yates,https://covers.zlibcdn2.com/covers100/books/34/41/28/3441281814aa5fa0411d58d6d1510c9b.jpg,Unknown,Unknown,Unknown,Addison Wesley,2010,english,"PDF, 186.28 MB"
Think Data Structures: Algorithms and Information Retrieval in Java,Allen B. Downey,https://covers.zlibcdn2.com/covers100/books/49/aa/c4/49aac41532844579b32ad09195194352.jpg,"
If you’re a student studying computer science or a software developer preparing for technical interviews, this practical book will help you learn and review some of the most important ideas in software engineering—data structures and algorithms—in a way that’s clearer, more concise, and more engaging than other materials.By emphasizing practical knowledge and skills over theory, author Allen Downey shows you how to use data structures to implement efficient algorithms, and then analyze and measure their performance. You’ll explore the important classes in the Java collections framework (JCF), how they’re implemented, and how they’re expected to perform. Each chapter presents hands-on exercises supported by test code online.Use data structures such as lists and maps, and understand how they workBuild an application that reads Wikipedia pages, parses the contents, and navigates the resulting data treeAnalyze code to predict how fast it will run and how much memory it will requireWrite classes that implement the Map interface, using a hash table and binary search treeBuild a simple web search engine with a crawler, an indexer that stores web page contents, and a retriever that returns user query resultsOther books by Allen Downey include Think Java, Think Python, Think Stats, and Think Bayes. ",https://1lib.in/dl/3385119/42385e,158,O’Reilly Media,2017,english,"PDF, 5.16 MB"
Web Semantics for Textual and Visual Information Retrieval,Aarti Singh,https://covers.zlibcdn2.com/covers100/books/af/93/d4/af93d4f47893b4e840bacfc89a081cd7.jpg,"
                    Modern society exists in a digital era in which high volumes of multimedia information exists. To optimize the management of this data, new methods are emerging for more efficient information retrieval. Web Semantics for d104ual and Visual Information Retrieval is a pivotal reference source for the latest academic research on embedding and associating semantics with multimedia information to improve data retrieval techniques. Highlighting a range of pertinent topics such as automation, knowledge discovery, and social networking, this book is ideally designed for researchers, practitioners, students, and professionals interested in emerging trends in information retrieval.                ",https://1lib.in/dl/3312053/f7836f,290,Information Science Reference,2017,english,"PDF, 5.17 MB"
Search Engines Information Retrieval in Practice,Bruce Croft,https://covers.zlibcdn2.com/covers100/books/e2/8e/4d/e28e4d78847a5bd66b60aa58e0924d0e.jpg,Unknown,https://1lib.in/dl/2514114/57394e,547,Unknown,Unknown,english,"PDF, 26.71 MB"
"Laboratory Experiments in Information Retrieval: Sample Sizes, Effect Sizes, and Statistical Power",Tetsuya Sakai,https://covers.zlibcdn2.com/covers100/books/8b/52/8d/8b528d466d568014c68ef59ff63176e0.jpg,"
                    Covering aspects from principles and limitations of statistical significance tests to topic set size design and power analysis, this book guides readers to statistically well-designed experiments. Although classical statistical significance tests are to some extent useful in information retrieval (IR) evaluation, they can harm research unless they are used appropriately with the right sample sizes and statistical power and unless the test results are reported properly. The first half of the book is mainly targeted at undergraduate students, and the second half is suitable for graduate students and researchers who regularly conduct laboratory experiments in IR, natural language processing, recommendations, and related fields.Chapters 1-5 review parametric significance tests for comparing system means, namely, t-tests and ANOVAs, and show how easily they can be conducted using Microsoft Excel or R. These chapters also discuss a few multiple comparison procedures for researchers who are interested in comparing every system pair, including a randomised version of Tukey's Honestly Significant Difference test. The chapters then deal with known limitations of classical significance testing and provide practical guidelines for reporting research results regarding comparison of means.Chapters 6 and 7 discuss statistical power. Chapter 6 introduces topic set size design to enable test collection builders to determine an appropriate number of topics to create. Readers can easily use the author's Excel tools for topic set size design based on the paired and two-sample t-tests, one-way ANOVA, and confidence intervals. Chapter 7 describes power-analysis-based methods for determining an appropriate sample size for a new experiment based on a similar experiment done in the past, detailing how to utilize the author's R tools for power analysis and how to interpret the results. Case studies from IR for both Excel-based topic set size design and R-based power analysis are also provided. ",https://1lib.in/dl/3659187/2ecba3,150,Springer,2018,english,"PDF, 5.05 MB"
Text Data Management and Analysis: A Practical Introduction to Information Retrieval and Text Mining,ChengXiang Zhai,https://covers.zlibcdn2.com/covers100/books/43/70/47/4370477652eaf7315ffdfcc37bcfe3da.jpg,Unknown,https://1lib.in/dl/3491161/4ec2f3,532,ACM Books,2016,english,"PDF, 3.90 MB"
Information Retrieval Architecture and Algorithms,Gerald Kowalski (auth.),https://covers.zlibcdn2.com/covers100/books/47/a3/3e/47a33ea35a03ece3e5bbda2cfcb41215.jpg,"
This text presents a theoretical and practical examination of the latest developments in Information Retrieval and their application to existing systems. By starting with a functional discussion of what is needed for an information system, the reader can grasp the scope of information retrieval problems and discover the tools to resolve them. The book takes a system approach to explore every functional processing step in a system from ingest of an item to be indexed to displaying results, showing how implementation decisions add to the information retrieval goal, and thus providing the user with the needed outcome, while minimizing their resources to obtain those results.The text stresses the current migration of information retrieval from just textual to multimedia, expounding upon multimedia search, retrieval and display, as well as classic and new textual techniques. It also introduces developments in hardware, and more importantly, search architectures, such as those introduced by Google, in order to approach scalability issues.About this textbook:A first course text for advanced level courses, providing a survey of information retrieval system theory and architecture, complete with challenging exercisesApproaches information retrieval from a practical systems view in order for the reader to grasp both scope and solutionsFeatures what is achievable using existing technologies and investigates what deficiencies warrant additional exploration ",Unknown,305,Springer US,2011,english,"PDF, 4.94 MB"
Learning to Rank for Information Retrieval,Tie-Yan Liu (auth.),https://covers.zlibcdn2.com/covers100/books/d6/98/68/d698686b98b38f5c9910f13b8f91e70b.jpg,"
Due to the fast growth of the Web and the difficulties in finding desired information, efficient and effective information retrieval systems have become more important than ever, and the search engine has become an essential tool for many people.The ranker, a central component in every search engine, is responsible for the matching between processed queries and indexed documents. Because of its central role, great attention has been paid to the research and development of ranking technologies. In addition, ranking is also pivotal for many other information retrieval applications, such as collaborative filtering, definition ranking, question answering, multimedia retrieval, text summarization, and online advertisement. Leveraging machine learning technologies in the ranking process has led to innovative and more effective ranking models, and eventually to a completely new research area called “learning to rank”.Liu first gives a comprehensive review of the major approaches to learning to rank. For each approach he presents the basic framework, with example algorithms, and he discusses its advantages and disadvantages. He continues with some recent advances in learning to rank that cannot be simply categorized into the three major approaches – these include relational ranking, query-dependent ranking, transfer ranking, and semisupervised ranking. His presentation is completed by several examples that apply these technologies to solve real information retrieval problems, and by theoretical discussions on guarantees for ranking performance.This book is written for researchers and graduate students in both information retrieval and machine learning. They will find here the only comprehensive description of the state of the art in a field that has driven the recent advances in search engine development. ",Unknown,285,Springer-Verlag Berlin Heidelberg,2011,english,"PDF, 1.99 MB"
Information Retrieval for Music and Motion,Meinard Müller,https://covers.zlibcdn2.com/covers100/books/41/a0/fe/41a0fe0750113ad903a33e4b16b7f41a.jpg,Unknown,Unknown,319,Springer,2007,english,"PDF, 21.02 MB"
Information Retrieval. Implementing and Evaluating Search Engines,Stefan Büttcher,https://covers.zlibcdn2.com/covers100/books/3c/95/0c/3c950c85e2a2db3d4257f3cd17e3d410.jpg,Unknown,https://1lib.in/dl/3357559/dc2176,624,MIT,2010,english,"PDF, 4.15 MB"
Information Extraction: Algorithms and Prospects in a Retrieval Context: Algorithms and Prospects in a Retrieval Context,Marie-Francine Moens,https://covers.zlibcdn2.com/covers100/books/5e/df/c8/5edfc84f661cae30478729c9d8e05bc0.jpg,"
                    Information extraction regards the processes of structuring and combining content that is explicitly stated or implied in one or multiple unstructured information sources. It involves a semantic classification and linking of certain pieces of information and is considered as a light form of content understanding by the machine. Currently, there is a considerable interest in integrating the results of information extraction in retrieval systems, because of the growing demand for search engines that return precise answers to flexible information queries. Advanced retrieval models satisfy that need and they rely on tools that automatically build a probabilistic model of the content of a (multi-media) document.The book focuses on content recognition in text. It elaborates on the past and current most successful algorithms and their application in a variety of domains (e.g., news filtering, mining of biomedical text, intelligence gathering, competitive intelligence, legal information searching, and processing of informal text). An important part discusses current statistical and machine learning algorithms for information detection and classification, and integrates their results in probabilistic retrieval models. The book also reveals a number of ideas towards an advanced understanding and synthesis of textual content. The book is aimed at researchers and software developers interested in information extraction and retrieval, but the many illustrations and real world examples make it also suitable as a handbook for students.                ",https://1lib.in/dl/490012/e795bf,254,Springer,2006,english,"PDF, 5.34 MB"
Graph-based Natural Language Processing and Information Retrieval,Rada F. Mihalcea,https://covers.zlibcdn2.com/covers100/books/32/8d/b0/328db0a42e21e81aa3abae8325017a49.jpg,"
                    Graph theory and the fields of natural language processing and information retrieval are well-studied disciplines. Traditionally, these areas have been perceived as distinct, with different algorithms, different applications, and different potential end-users. However, recent research has shown that these disciplines are intimately connected, with a large variety of natural language processing and information retrieval applications finding efficient solutions within graph-theoretical frameworks.    This book extensively covers the use of graph-based algorithms for natural language processing and information retrieval. It brings together topics as diverse as lexical semantics, text summarization, text mining, ontology construction, text classification, and information retrieval, which are connected by the common underlying theme of the use of graph-theoretical methods for text and information processing tasks. Readers will come away with a firm understanding of the major methods and applications in natural language processing and information retrieval that rely on graph-based representations and algorithms.                ",https://1lib.in/dl/1241004/7c4946,202,Cambridge University Press,2011,english,"PDF, 1.54 MB"
Information Retrieval: Algorithms and Heuristics,David A. Grossman,https://covers.zlibcdn2.com/covers100/books/13/12/b9/1312b9731513d0c508d7546afda28b69.jpg,"
Interested in how an efficient search engine works? Want to know what algorithms are used to rank resulting documents in response to user requests? The authors answer these and other key information retrieval design and implementation questions.This book is not yet another high level text. Instead, algorithms are thoroughly described, making this book ideally suited for both computer science students and practitioners who work on search-related applications. As stated in the foreword, this book provides a current, broad, and detailed overview of the field and is the only one that does so. Examples are used throughout to illustrate the algorithms.The authors explain how a query is ranked against a document collection using either a single or a combination of retrieval strategies, and how an assortment of utilities are integrated into the query processing scheme to improve these rankings. Methods for building and compressing text indexes, querying and retrieving documents in multiple languages, and using parallel or distributed processing to expedite the search are likewise described. This edition is a major expansion of the one published in 1998. Besides updating the entire book with current techniques, it includes new sections on language models, cross-language information retrieval, peer-to-peer processing, XML search, mediators, and duplicate document detection. ",https://1lib.in/dl/2119285/04c04f,332,Springer,2004,english,"PDF, 5.71 MB"
Current Challenges in Patent Information Retrieval,Mihai Lupu,https://covers.zlibcdn2.com/covers100/books/64/e4/73/64e4735b591e477c318fd85900e00f73.jpg,"
This second edition provides a systematic introduction to the work and views of the emerging patent-search research and innovation communities as well as an overview of what has been achieved and, perhaps even more importantly, of what remains to be achieved. It revises many of the contributions of the first edition and adds a significant number of new ones.The first part “Introduction to Patent Searching” includes two overview chapters on the peculiarities of patent searching and on contemporary search technology respectively, and thus sets the scene for the subsequent parts. The second part on “Evaluating Patent Retrieval” then begins with two chapters dedicated to patent evaluation campaigns, followed by two chapters discussing complementary issues from the perspective of patent searchers and from the perspective of related domains, notably legal search. “High Recall Search” includes four completely new chapters dealing with the issue of finding only the relevant documents in a reasonable time span. The last (and with six papers the largest) part on “Special Topics in Patent Information Retrieval” covers a large spectrum of research in the patent field, from classification and image processing to translation. Lastly, the book is completed by an outlook on open issues and future research. Several of the chapters have been jointly written by intellectual property and information retrieval experts. However, members of both communities with a background different to that of the primary author have reviewed the chapters, making the book accessible to both the patent search community and to the information retrieval research community. It also not only offers the latest findings for academic researchers, but is also a valuable resource for IP professionals wanting to learn about current IR approaches in the patent domain. ",Unknown,461,Springer-Verlag Berlin Heidelberg,2017,english,"PDF, 22.73 MB"
Metadata for information management and retrieval : understanding metadata and its use,David Haynes,https://covers.zlibcdn2.com/covers100/books/0a/4a/d7/0a4ad7a7fa12a8d0b7815227ce734008.jpg,Unknown,https://1lib.in/dl/5465292/cb2efe,Unknown,Unknown,2018,english,"PDF, 4.61 MB"
Information retrieval: data structures and algorithms,William B. Frakes,https://covers.zlibcdn2.com/covers100/books/93/b1/45/93b145a826ef779a7a4c6f5e5ac4d3dc.jpg,"
                    Information retrieval is a sub-field of computer science that deals with the automated storage and retrieval of documents. Providing the latest information retrieval techniques, this guide discusses Information Retrieval data structures and algorithms, including implementations in C. Aimed at software engineers building systems with book processing components, it provides a descriptive and evaluative explanation of storage and retrieval systems, file structures, term and query operations, document operations and hardware. Contains techniques for handling inverted files, signature files, and file organizations for optical disks. Discusses such operations as lexical analysis and stoplists, stemming algorithms, thesaurus construction, and relevance feedback and other query modification techniques. Provides information on Boolean operations, hashing algorithms, ranking algorithms and clustering algorithms. In addition to being of interest to software engineering professionals, this book will be useful to information science and library science professionals who are interested in text retrieval technology.                ",https://1lib.in/dl/460872/dd71b1,464,Prentice Hall,1992,english,"RAR, 1.03 MB"
Modern information retrieval,Ricardo Baeza-Yates,https://covers.zlibcdn2.com/covers100/books/98/0e/ba/980eba6c48e546b3f0601d7dd2d71e3b.jpg,"
                    This is a rigorous and complete textbook for a first course on information retrieval from the computer science (as opposed to a user-centred) perspective. The advent of the Internet and the enormous increase in volume of electronically stored information generally has led to substantial work on IR from the computer science perspective - this book provides an up-to-date student oriented treatment of the subject.                ",https://1lib.in/dl/949962/ec1ea1,511,ACM Press / Addison Wesley,1999,english,"PDF, 24.30 MB"
Information Retrieval Evaluation in a Changing World: Lessons Learned from 20 Years of CLEF,Nicola Ferro,https://covers.zlibcdn2.com/covers100/books/de/ef/59/deef59a78f0545194d9632b5e3f5e0e2.jpg,"
                    This volume celebrates the twentieth anniversary of CLEF - the Cross-Language Evaluation Forum for the first ten years, and the Conference and Labs of the Evaluation Forum since – and traces its evolution over these first two decades. CLEF’s main mission is to promote research, innovation and development of information retrieval (IR) systems by anticipating trends in information management in order to stimulate advances in the field of IR system experimentation and evaluation. The book is divided into six parts. Parts I and II provide background and context, with the first part explaining what is meant by experimental evaluation and the underlying theory, and describing how this has been interpreted in CLEF and in other internationally recognized evaluation initiatives. Part II presents research architectures and infrastructures that have been developed to manage experimental data and to provide evaluation services in CLEF and elsewhere. Parts III, IV and V represent the core of the book, presenting some of the most significant evaluation activities in CLEF, ranging from the early multilingual text processing exercises to the later, more sophisticated experiments on multimodal collections in diverse genres and media. In all cases, the focus is not only on describing “what has been achieved”, but above all on “what has been learnt”. The final part examines the impact CLEF has had on the research world and discusses current and future challenges, both academic and industrial, including the relevance of IR benchmarking in industrial settings. Mainly intended for researchers in academia and industry, it also offers useful insights and tips for practitioners in industry working on the evaluation and performance issues of IR tools, and graduate students specializing in information retrieval.                ",https://1lib.in/dl/5229344/3b96a5,597,Springer,2019,english,"PDF, 15.73 MB"
The Geometry of Information Retrieval,C. J. van Rijsbergen,https://covers.zlibcdn2.com/covers100/books/0b/62/e3/0b62e39f3bf4fb9beacee0b12e5d23bd.jpg,"
                    Information retrieval, IR, is the science of extracting information from documents. It 
can be viewed in a number of ways: logical, probabilistic and vector space models are some of the most important. In this book, the author, one of the leading researchers in the area, shows how these three views can be combined in one mathematical framework, the very one used to formulate the general principles of quantum mechanics.Using this framework, van Rijsbergen presents a new theory for the
 foundations of IR, in particular a new theory of measurement. He shows how a document can be represented as a vector in Hilbert space, and the document’s relevance by an Hermitian operator. All the usual quantum-mechanical notions, such as uncertainty, superposition and observable, have their IR-theoretic analogues. But the approach is more than just analogy: the standard theorems can be applied to address
 problems in IR, such as pseudo-relevance feedback, relevance feedback and ostensive retrieval. The relation with quantum computing is also examined. To help keep the book self-contained, appendices with background material on physics and mathematics are included, and each chapter ends with some suggestions for further reading.This is an important book for all those working in IR, AI and natural language processing. ",https://1lib.in/dl/437615/bd62b8,150,Cambridge University Press,2004,english,"PDF, 604 KB"
Think Data Structures: Algorithms and Information Retrieval in Java,Allen B. Downey,https://covers.zlibcdn2.com/covers100/books/58/e4/be/58e4bed28a6f496a9451ec563aace235.jpg,"
                    If you're a student studying computer science or a software developer preparing for technical interviews, this practical book will help you learn and review some of the most important ideas in software engineering--data structures and algorithms--in a way that's clearer, more concise, and more engaging than other materials. By emphasizing practical knowledge and skills over theory, author Allen Downey shows you how to use data structures to implement efficient algorithms, and then analyze and measure their performance.                ",https://1lib.in/dl/3707727/fb4f18,Unknown,O’Reilly Media,2017,english,"EPUB, 975 KB"
Learning to Rank for Information Retrieval and Natural Language Processing(Synthesis Lectures on Human Language Technologies),Hang Li,https://covers.zlibcdn2.com/covers100/books/1f/f4/3e/1ff43eae0363e9d30ccb1ce5abaac440.jpg,Unknown,https://1lib.in/dl/1125805/87703b,115,Morgan & Claypool Publishers,2011,english,"PDF, 3.48 MB"
"Law and the semantic web: legal ontologies, methodologies, legal information retrieval, and applications",Richard Benjamins,https://covers.zlibcdn2.com/covers100/books/84/bc/c7/84bcc75641c05f7f2e5b50e7f9acb581.jpg,"
The revised papers presented in this book are drawn from two meetings devoted to the Semantic Web and the legal domain: The International Workshop on Legal Ontologies and Web-Based Legal Information Management held in Edinburgh, UK in June 2003, and the International Seminar on Law and the Semantic Web, held in Barcelona, Spain in November 2003. This book presents 15 thoroughly refereed revised papers on topics relevant for law and the Semantic Web. The book is structured into three parts. Part I sets the scene by introducing the relevant concepts, describing some of the users (legal professionals), and putting into historical context how legal professionals think about the use and application of law. Part II presents theoretical aspects related to the construction of legal ontologies, both from a legal and a methodological point of view. Part III collects descriptions of various applications of Semantic Web technology to the legal domain. ",Unknown,258,Springer,2005,english,"PDF, 2.25 MB"
Artificial Intelligence for Maximizing Content Based Image Retrieval,Zongmin Ma,https://covers.zlibcdn2.com/covers100/books/2c/19/a0/2c19a0aa2b6473a2069dc825859976e3.jpg,"
The increasing trend of multimedia data use is likely to accelerate creating an urgent need of providing a clear means of capturing, storing, indexing, retrieving, analyzing, and summarizing data through image data.Artificial Intelligence for Maximizing Content Based Image Retrieval discusses major aspects of content-based image retrieval (CBIR) using current technologies and applications within the artificial intelligence (AI) field. Providing state-of-the-art research from leading international experts, this book offers a theoretical perspective and practical solutions for academicians, researchers, and industry practitioners. ",https://1lib.in/dl/592425/e1408d,451,Information Science Reference,2009,english,"PDF, 14.82 MB"
