title,author,image,desc,download_link,pages,publisher,year,language,file
Digital and Analog Communication Systems (Prentice Hall International Editions),Leon W. Couch,https://covers.zlibcdn2.com/covers100/books/91/d4/bc/91d4bcae8ecbcdcc4a14bde92cb35966.jpg,Unknown,https://1lib.in/dl/955687/db5e53,383,Unknown,Unknown,english,"PDF, 39.65 MB"
analog and digital communication solution manual,simon haykin,https://covers.zlibcdn2.com/covers100/books/4d/5b/f8/4d5bf8a0922631e15535d5e3291dc27c.jpg,Unknown,https://1lib.in/dl/2554570/7303e4,386,Unknown,Unknown,english,"PDF, 17.22 MB"
Digital and Analog Communication Systems,K. Sam Shanmugan,https://covers.zlibcdn2.com/covers100/books/e0/1b/1a/e01b1a05c976e36fb04b121d140fee0b.jpg,"
                    Provides a detailed, unified treatment of theoretical and practical aspects of digital and analog communication systems, with emphasis on digital communication systems. Integrates theory—keeping theoretical details to a minimum—with over 60 practical, worked examples illustrating real-life methods. Emphasizes deriving design equations that relate performance of functional blocks to design parameters. Illustrates how to trade off between power, band-width and equipment complexity while maintaining an acceptable quality of performance. Material is modularized so that appropriate portions can be selected to teach several different courses. Includes over 300 problems and an annotated bibliography in each chapter.                ",https://1lib.in/dl/2699923/9e5e86,600,Wiley,1979,english,"PDF, 16.85 MB"
Analog and Digital Communications,T. L. Singal,https://covers.zlibcdn2.com/covers100/books/c8/f3/21/c8f3215637d3ee6708536478eecc48f5.jpg,Unknown,https://1lib.in/dl/5464949/a8fabb,Unknown,Tata McGraw Hill Education Private Limited,2012,english,"PDF, 64.56 MB"
"Phase-Locked Loops For Wireless Communications - Digital, Analog and Optical Implementations",Donald R. Stephens,https://covers.zlibcdn2.com/covers100/books/1b/3a/f8/1b3af8bc951ca6c92285cf1a6168992c.jpg,Unknown,https://1lib.in/dl/673350/ce70bb,434,Kluwer,2002,english,"PDF, 8.26 MB"
Analog and Digital Communications (Schaum’s Outlines),Hwei P. Hsu,https://covers.zlibcdn2.com/covers100/books/7c/8d/c2/7c8dc23fe6368bded1c902492a08e445.jpg,Unknown,https://1lib.in/dl/5596849/06fe67,338,Schaum’s Outlines,Unknown,english,"PDF, 4.26 MB"
Modern Digital and Analog Commnunication Systems,B.P. Lathi,https://covers.zlibcdn2.com/covers100/books/c0/b8/19/c0b819b04ae0ad35c2da49cddedfc00d.jpg,Unknown,https://1lib.in/dl/2647016/85a323,1009,Oxford University Press,2009,english,"DJVU, 95.40 MB"
digital and analog communication - student solutions manual international edition,leon couch,https://covers.zlibcdn2.com/covers100/books/d8/eb/97/d8eb97026b8e2ba9c1abfae875a28f93.jpg,Unknown,https://1lib.in/dl/601065/36b8b2,106,Unknown,Unknown,english,"PDF, 6.53 MB"
Modern Digital and Analog Communication Systems,B. P. Lathi,https://covers.zlibcdn2.com/covers100/books/94/0d/eb/940debde29b226e3cf0f4b866c113542.jpg,"
                    Lathi's trademark user-friendly and highly readable text presents a complete and modern treatment of communication systems. It begins by introducing students to the basics of communication systems without using probabilistic theory. Only after a solid knowledge base--an understanding of how communication systems work--has been built are concepts requiring probability theory covered. This third edition has been thoroughly updated and revised to include expanded coverage of digital communications. New topics discussed include spread-spectrum systems, cellular communication systems, global positioning systems (GPS), and an entire chapter on emerging digital technologies (such as SONET, ISDN, BISDN, ATM, and video compression).     Ideal for the first communication systems course for electrical engineers, Modern Digital and Analog Communication Systems offers students a superb pedagogical style; it consistently does an excellent job of explaining difficult concepts clearly, using prose as well as mathematics. The author makes every effort to give intuitive insights--rather than just proofs--as well as heuristic explanations of theoretical results wherever possible. Featuring lucid explanations, well-chosen examples clarifying abstract mathematical results, and excellent illustrations, this unique text is highly informative and easily accessible to students.                ",https://1lib.in/dl/952867/5d48df,800,"Oxford University Press, USA",1998,english,"PDF, 35.78 MB"
Modern digital and analog communication systems,Ding,https://covers.zlibcdn2.com/covers100/books/b8/22/f2/b822f29893c32f0e12963b0cf91aeff8.jpg,"
                    As engineering students become more and more aware of the important role that communication systems play in modern society, they are increasingly motivated to learn through experimenting with solid, illustrative examples. To captivate students' attention and stimulate their imaginations,Modern Digital and Analog Communication, Fifth Edition, places strong emphasis on connecting fundamental concepts of communication theory to students' daily experiences of communication technologies. The text provides highly relevant information on the operation and features of wireless cellular systems, Wi-Fi access, broadband Internet services, and more. ",https://1lib.in/dl/11001343/4cb61d,993,"Oxford University Press, USA",2018,english,"PDF, 26.41 MB"
modern Analog and digital communication,BP Lathi,https://covers.zlibcdn2.com/covers100/books/53/8b/3e/538b3e4df1f9a5b94d18ebf75ecc98ef.jpg,Unknown,https://1lib.in/dl/2823314/e55ce0,926,Unknown,Unknown,Unknown,"PDF, 11.18 MB"
"Creating Smart Enterprises: Leveraging Cloud, Big Data, Web, Social Media, Mobile and IoT Technologies",Vivek Kale,https://covers.zlibcdn2.com/covers100/books/6c/d1/cb/6cd1cb4517dded786b36148c0ae48247.jpg,"
""Vivek Kale's Creating Smart Enterprises goes smack-dab at the heart of harnessing technology for competing in today's chaotic digital era. Actually, for him, it's SMACT-dab: SMACT (Social media, Mobile, Analytics and big data, Cloud computing, and internet of Things) technologies. This book is required reading for those that want to stay relevant and win, and optional for those that don't."" ―Peter Fingar, Author of Cognitive Computing and business technology consultant Creating Smart Enterprises unravels the mystery of social media, mobile, analytics and big data, cloud, and Internet of Things (SMACT) computing and explains how it can transform the operating context of business enterprises. It provides a clear understanding of what SMACT really means, what it can do for smart enterprises, and application areas where it is practical to use them.",https://1lib.in/dl/3418823/02ff74,Unknown,Auerbach Publications;CRC Press,2018,english,"PDF, 4.35 MB"
Web Design with HTML & CSS3 Comprehensive,Jessica Minnick,https://covers.zlibcdn2.com/covers100/books/74/fc/f1/74fcf16eea9484b4224cb5f19a5ee5a0.jpg,"
                    Introduce your students to the latest, industry-leading, website development practices with the newest book in the remarkable Shelly Cashman Series. For more than three decades, the Shelly Cashman Series has effectively introduced computer skills to millions of students. Now, Minnick's HTML5 AND CSS3: COMPREHENSIVE, 8E makes a huge leap forward, bringing today's best practices in website development into focus with meaningful applications. The webpage development process starts with a semantic wireframe and weaves proven principles of responsive design into each chapter. This edition contains a raft of new, fresh projects that logically build in complexity and also probe for understanding. This edition and accompanying teaching resources strive to not only help you teach valid HTML and CSS, but also help you reveal deeper conceptual issues essential to the field of web development.                ",https://1lib.in/dl/3340374/8c9494,630,Course Technology,2016,english,"PDF, 38.75 MB"
"SSL VPN: Understanding, evaluating and planning secure, web-based remote access: A comprehensive overview of SSL VPN technologies and design strategies",Joseph Steinberg,https://covers.zlibcdn2.com/covers100/books/37/df/cd/37dfcd6ef0da88a59f49354f2a481598.jpg,"
                    A comprehensive overview of SSL VPN technologies and design strategies   Understand how SSL VPN technology works Evaluate how SSL VPN could fit into your organisation?s security strategy Practical advice on educating users, integrating legacy systems, and eliminating security loopholes Written by experienced SSL VPN and data security professionals  In Detail   Virtual Private Networks (VPNs) provide remote workers with secure access to their company network via the internet by encrypting all data sent between the company network and the user?s machine (the client). Before SSL VPN this typically required the client machine to have special software installed, or at least be specially configured for the purpose. Clientless SSL VPNs avoid the need for client machines to be specially configured. Any computer with a Web browser can access SSL VPN systems. This has several benefits:  Low admin costs, no remote configurationUsers can safely access the company network from any machine, be that a public workstation, a palmtop or mobile phoneBy pass ISP restrictions on custom VPNs by using standard technologies  SSL VPN is usually provided by a hardware appliance that forms part of the company network. These appliances act as gateways, providing internal services such as file shares, email servers, and applications in a web based format encrypted using SSL. Existing players and new entrants, such as Nokia, Netilla, Symantec, Whale Communications, and NetScreen technologies, are rushing our SSL VPN products to meet growing demand.   This book provides a detailed technical and business introduction to SSL VPN. It explains how SSL VPN devices work along with their benefits and pitfalls. As well as covering SSL VPN technologies, the book also looks at how to authenticate and educate users ? a vital element in ensuring that the security of remote locations is not compromised. The book also looks at strategies for making legacy applications accessible via the SSL VPN.   What you will learn from this book?   How SSL VPN technology works, and how it fits into existing network architectures Evaluating SSL VPN for your organization Understand what to look out for when talking to vendors How to plan an SSL VPN implementation for your business Educate staff to maintain SSL VPN securityStrategies for providing access to internal legacy applications via SSL VPNA heads-up on likely trends and possibilities for the future of SSL VPN Approach   The book blends technically rigorous descriptions with a friendly approach based on practical examples and scenarios. The authors write in clear, informal language and make extensive use of diagrams and images. The book begins with an overview of SSL VPN?s purpose, and the technical and business trends that are making it popular today. It then looks at how SSL VPNs work and how they fit into existing network plans. The effect of SSL VPN on the wider business environment is then considered, before looking at how SSL VPN technology is likely to develop in the future.   Who this book is written for?    This book aimed at IT network professionals and managers who are currently evaluating SSL VPN technologies. It requires a broad understanding of networking concepts, but does not require specific and detailed technical knowledge of protocols or vendor implementations.                ",https://1lib.in/dl/633090/64abd0,203,Packt,2005,english,"PDF, 33.46 MB"
Web Design for Teens,Maneesh (Maneesh Sethi) Sethi,https://covers.zlibcdn2.com/covers100/books/9f/7e/10/9f7e10b76e90de98275ade7ea0aa760d.jpg,"
                    Your Web site is a way to communicate who you are to the world-your style, your interests, your voice. ""Web Design for Teens"" gives you the skills you need to create your first Web site. You don't need any coding experience to begin. You'll cover everything from how to write the code to how to create a cool design. Begin by learning HTML as you move from the basics to advanced coding topics. Then it's on to design as you conquer the fine points of color and navigation systems. Wrap things up as you learn how to put your Web site online, advertise it, and attract visitors.                ",https://1lib.in/dl/491186/6eaa3d,303,Course Technology PTR,2004,english,"PDF, 10.63 MB"
Increasing Student Engagement and Retention in e-Learning Environments: Web 2.0 and Blended Learning Technologies,Charles Wankel,https://covers.zlibcdn2.com/covers100/books/e3/b2/44/e3b24429f38dd289831949ce5ba658bd.jpg,"
                    Increasing Student Engagement and Retention in e-Learning Environments: Web 2.0 and Blended Learning Technologies examines new research on how online and blended learning technologies are being used in higher education to increase learner engagement in an era of increasing technological convergence and dependence. These enabling technologies are reshaping and reframing the practice of teaching and learning in higher education. Through case studies, surveys, and literature reviews, this volume will examine online and blended technologies are being used to improve academic literacies in students, to create engaging communities of practice, and how these technologies are being used to improve learner motivation and self-empowered learners. This volume will also discuss a framework for adopting and deploying these technologies.                ",https://1lib.in/dl/2314816/8a5e47,434,Emerald Group Publishing Limited,2013,english,"PDF, 4.05 MB"
"Modern Web Development: Understanding domains, technologies, and user experience",Dino Esposito,https://covers.zlibcdn2.com/covers100/books/e6/e4/b6/e6e4b61ff764bf9f4e15d5720704c966.jpg,"
Master powerful new approaches to web architecture, design, and user experience This book presents a pragmatic, problem-driven, user-focused approach to planning, designing, and building dynamic web solutions. You’ll learn how to gain maximum value from Domain-Driven Design (DDD), define optimal supporting architecture, and succeed with modern UX-first design approaches. The author guides you through choosing and implementing specific technologies and addresses key user-experience topics, including mobile-friendly and responsive design. You’ll learn how to gain more value from existing Microsoft technologies such as ASP.NET MVC and SignalR by using them alongside other technologies such as Bootstrap, AJAX, JSON, and JQuery. By using these techniques and understanding the new ASP.NET Core 1.0, you can quickly build advanced web solutions that solve today’s problems and deliver an outstanding user experience.  Microsoft MVP Dino Esposito shows you how to:   Plan websites and web apps to mirror real-world social and business processes Use DDD to dissect and master the complexity of business domains Use UX-Driven Design to reduce costs and give customers what they want Realistically compare server-side and client-side web paradigms Get started with the new ASP.NET Core 1.0 Simplify modern visual webpage construction with Bootstrap Master practical, efficient techniques for running ASP.NET MVC projects Consider new options for implementing persistence and working with data models Understand Responsive Web Design’s pros, cons, and tradeoffs Build truly mobile-friendly, mobile-optimized websites   About This Book   For experienced developers and solution architects who want to plan and develop web solutions more effectively Assumes basic familiarity with the Microsoft web development stack  ",https://1lib.in/dl/2779740/31d9c6,448,Microsoft Press,2016,english,"PDF, 20.84 MB"
"Video over IP: IPTV, Internet video, H.264, P2P, web TV, and streaming: a complete guide to understanding the technology",Wes Simpson,https://covers.zlibcdn2.com/covers100/books/4d/7b/71/4d7b71d05d5f31ff5eae456177970e81.jpg,"
                    Video Over IP gives you everything you need to know to choose from among the many ways of transferring your video over a network. The information is presented in an easy to read format, with comparison charts provided to help you understand the benefits and drawbacks of different technologies for a variety of practical applications. This new edition is expanded to fully cover HD and wireless technologies and new case studies.
Whether your background is video, networking, broadcast, or telecommunications, you will benefit from the breadth of coverage that this book provides. Real-life application examples give readers successful examples of a variety of Video over IP networks that are up and running today.                ",https://1lib.in/dl/2205232/786f1b,480,Focal Press / Elsevier,2008,english,"PDF, 7.03 MB"
Getting Started with WordPress: Design Your Own Blog or Website  ,Todd Kelsey,https://covers.zlibcdn2.com/covers100/books/f1/ba/10/f1ba1061188fbe8620a42a3fa384c850.jpg,"
                    If you're a beginning blogger looking for an easy-to-follow, friendly guide to help you produce an attractively designed blog or website, this is the book for you. You'll learn the basics of WordPress, one-click installs, and customizations. There's also coverage of SEO, categorizing blog posts, and social media promotion strategies, such as importing your blog into a Facebook page. This book's approach starts out simple using step-by-step examples and builds from there, enabling you to gain confidence in building your blog. You'll soon feel comfortable with a variety of helpful techniques: writing the text for your blog, adding pictures to your posts, publicizing your blog, tracking the number of visitors you've had, customizing the look and feel of your blog, managing comment spam, and even exploring ecommerce. You'll see sample blogs in the book and on the companion website so you can get an idea of what other bloggers are doing. Readers await your blog!                ",https://1lib.in/dl/1220598/e2d1bf,337,Course Technology PTR,2011,english,"PDF, 9.87 MB"
"Mastering The Faster Web with PHP, MySQL, and JavaScript: Develop state-of-the-art web applications using the latest web technologies",Andrew Caya,https://covers.zlibcdn2.com/covers100/books/21/60/14/216014a2e754bc7bfae08a92a6ec897a.jpg,Unknown,https://1lib.in/dl/5534425/bedc68,Unknown,Packt Publishing,2018,english,"EPUB, 8.64 MB"
XML and Web Technologies for Data Sciences with R,Deborah Nolan,https://covers.zlibcdn2.com/covers100/books/d9/98/6e/d9986eeb9ab517eaf761f61325e81645.jpg,"
                    Web technologies are increasingly relevant to scientists working with data, for both accessing data and creating rich dynamic and interactive displays. The XML and JSON data formats are widely used in Web services, regular Web pages and javascript code, and visualization formats such as SVG and KML for Google Earth and Google Maps. In addition, scientists use HTTP and other network protocols to scrape data from Web pages, access REST and SOAP Web Services, and interact with NoSQL databases and text search applications. This book provides a practical hands-on introduction to these technologies, including high-level functions the authors have developed for data scientists. It describes strategies and approaches for extracting data from HTML, XML, and JSON formats and how to programmatically access data from the Web.Along with these general skills, the authors illustrate several applications that are relevant to data scientists, such as reading and writing spreadsheet documents both locally and via Google Docs, creating interactive and dynamic visualizations, displaying spatial-temporal displays with Google Earth, and generating code from descriptions of data structures to read and write data. These topics demonstrate the rich possibilities and opportunities to do new things with these modern technologies. The book contains many examples and case-studies that readers can use directly and adapt to their own work. The authors have focused on the integration of these technologies with the R statistical computing environment. However, the ideas and skills presented here are more general, and statisticians who use other computing environments will also find them relevant to their work.                ",https://1lib.in/dl/2296866/49719f,663,Springer-Verlag New York,2014,english,"PDF, 14.17 MB"
Web Applications and Data Servers,Ec-Council,https://covers.zlibcdn2.com/covers100/books/3e/cb/ed/3ecbed5c745215dfe25025938d51fcfc.gif,Unknown,https://1lib.in/dl/2350512/d30ae0,239,Course Technology Ptr,2009,english,"PDF, 13.45 MB"
Current Trends in Semantic Web Technologies: Theory and Practice,Giner Alor-Hernández,https://covers.zlibcdn2.com/covers100/books/45/86/05/458605ada4aaa322b03aede79f3d0984.jpg,"
This book presents innovative and high-quality research regarding the implementation of Semantic Web technologies for knowledge representation and developing intelligent applications in various domains. Semantic Web technologies have inspired many people to create innovative technologies and applications for knowledge representation, Semantic Searches, NLP and Social Networks. The goal of this book is to collect and consolidate novel and high-quality research contributions on Semantic Web technologies and their theoretical and practical application to a range of different domains. In addition to researchers, the book offers a valuable resource for PhD students, master and undergraduate students in IT-related fields such as Computer Science and Information Systems.  ",https://1lib.in/dl/4982337/6c1db8,Unknown,Springer International Publishing,2019,english,"PDF, 16.80 MB"
JavaScript: The Web Warrior Series,Sasha Vodnik,https://covers.zlibcdn2.com/covers100/books/2b/c0/f3/2bc0f3556568595bacd9ab8655d2afa1.jpg,"
                    Now in its sixth edition, JAVASCRIPT guides beginning programmers through web application development using the JavaScript programming language. As with previous editions of the book, the authors introduce key web authoring techniques with a strong focus on industry application. New coverage includes developing for touchscreen and mobile devices, and using the jQuery library. A real-world project, similar to what students would encounter in a professional setting, is developed chapter by chapter. Because professional web development jobs often require programmers to add features to existing sites, each chapter project uses a professionally designed web site. After completing a course using this textbook, students will be able to use JavaScript to build professional quality, dynamic web sites.                ",https://1lib.in/dl/2578550/bf57f1,928,Course Technology,2014,english,"PDF, 54.90 MB"
"Microsoft Visual Basic 2010 for Windows, Web, and Office Applications: Complete (Shelly Cashman)  ",Gary B. Shelly,https://covers.zlibcdn2.com/covers100/books/00/9f/d8/009fd8569095fef12a56f1a86981f307.jpg,"
                    MICROSOFT VISUAL BASIC 2010: COMPLETE teaches students the essentials of computer programming using the latest Visual Basic programming language, Visual Basic 2010.                ",https://1lib.in/dl/1160615/e8fb48,769,Course Technology,2010,english,"PDF, 44.62 MB"
"Social Media, Crisis Communication and Emergency Management: Leveraging Web 2.0 Technologies",Connie White,https://covers.zlibcdn2.com/covers100/books/fe/5c/91/fe5c917117fc5e0e49c7e1a9407de7e5.jpg,Unknown,https://1lib.in/dl/2211106/cd5d5a,322,CRC,Unknown,english,"PDF, 6.66 MB"
Node.js for Embedded Systems  Using Web Technologies to Build Connected Devices,Patrick Mulder,https://covers.zlibcdn2.com/covers100/books/a9/0d/47/a90d4767c23ff303783a09187a84643c.jpg,"
                    How can we build bridges from the digital world of the Internet to the analog world that surrounds us? By bringing accessibility to embedded components such as sensors and microcontrollers, javascript and Node.js might shape the world of physical computing as they did for web browsers. This practical guide shows hardware and software engineers, makers, and web developers how to talk in javascript with a variety of hardware platforms. Authors Patrick Mulder and Kelsey Breseman also delve into the basics of microcontrollers, single-board computers, and other hardware components.Use javascript to program microcontrollers with Arduino and EspruinoPrototype IoT devices with the Tessel 2 development platformLearn about electronic input and output components, including sensorsConnect microcontrollers to the Internet with the Particle Photon toolchainRun Node.js on single-board computers such as Raspberry Pi and Intel EdisonTalk to embedded devices with Node.js libraries such as Johnny-Five, and remotely control the devices with BluetoothUse MQTT as a message broker to connect devices across networksExplore ways to use robots as building blocks for shared experiences                ",https://1lib.in/dl/2951719/023e10,264,O'Reilly,2016,english,"PDF, 29.34 MB"
"Web Technologies: Concepts, Methodologies, Tools, and Applications - 4 Volumes (Contemporary Research in Information Science and Technology)",Arthur Tatnall,https://covers.zlibcdn2.com/covers100/books/ca/2a/98/ca2a98eb935dfcda55d38b9cdf19dffc.jpg,"
                    With the technological advancement of mobile devices, social networking, and electronic services, Web technologies continues to play an ever-growing part of the global way of life, incorporated into cultural, economical, and organizational levels. Web Technologies: Concepts, Methodologies, Tools, and Applications provides a comprehensive depiction of current and future trends in support of the evolution of Web information systems, Web applications, and the Internet. Through coverage of the latest models, concepts, and architectures, this multiple-volume reference supplies audiences with an authoritative source of information and direction for the further development of the Internet and Web-based phenomena.                ",https://1lib.in/dl/908013/1f4b8a,2824,Unknown,2009,english,"PDF, 48.05 MB"
Foundations of Semantic Web technologies,Hitzler,https://covers.zlibcdn2.com/covers100/books/f4/47/7f/f4477fdfe300742620d473b1bd152b52.jpg,Unknown,https://1lib.in/dl/2572592/c3119e,427,CRC Press,2010,english,"PDF, 3.30 MB"
"Blockchain and Web 3.0: Social, Economic, and Technological Challenges (Routledge Studies in Science, Technology and Society)",Massimo Ragnedda (editor),https://covers.zlibcdn2.com/covers100/books/a0/01/1e/a0011e82f3a3a41227dc70cd0ddb893a.jpg,"
Blockchain is no longer just about bitcoin or cryptocurrencies in general. Instead, it can be seen as a disruptive, revolutionary technology which will have major impacts on multiple aspects of our lives. The revolutionary power of such technology compares with the revolution sparked by the World Wide Web and the Internet in general. Just as the Internet is a means of sharing information, so blockchain technologies can be seen as a way to introduce the next level: sharing value.  Blockchain and Web 3.0 fills the gap in our understanding of blockchain technologies by hosting a discussion of the new technologies in a variety of disciplinary settings. Indeed, this volume explains how such technologies are disruptive and comparatively examines the social, economic, technological and legal consequences of these disruptions. Such a comparative perspective has previously been underemphasized in the debate about blockchain, which has subsequently led to weaknesses in our understanding of decentralized technologies.  Underlining the risks and opportunities offered by the advent of blockchain technologies and the rise of Web 3.0, Blockchain and Web 3.0 will appeal to researchers and academics interested in fields such as sociology and social policy, cyberculture, new media and privacy and data protection. ",https://1lib.in/dl/5604393/7d6dd1,334,Routledge,2019,english,"PDF, 3.51 MB"
