title,author,image,desc,download_link,pages,publisher,year,language,file
Rock Mechanics and Engineering,C. Jaeger,https://covers.zlibcdn2.com/covers100/books/53/48/55/5348558489a286db710d6e2fd81ef3c6.jpg,"
                    The first edition of Rock Mechanics and Engineering bridged the gap between scientific research on rock mechanics and practical engineering. It was resolutely aimed at giving practical information to geologists, engineering geologists and engineers. Emphasis was placed on the lessons to be learnt from the study of case histories, with the Malpasset Dam rupture and the large Vajont rock slide amongst those described. In this second, enlarged edition the author continues to emphasise aspects of rock mechanics. Modern efforts at establishing an engineering classification of rocks are summarised and considerable attention is given to the Austrian tunnelling method. Firm in his belief that there is no better way to study the subject than by the detailed analysis of case histories, Dr Jaeger has incorporated a number of new ones, for example the discussion on the engineering classification of jointed rock masses and the required rock support is illustrated by descriptions of the second Gotthard Tunnel and the design of the third, much larger tunnel.                ",https://1lib.in/dl/1114417/4369db,538,Cambridge University Press,2009,english,"PDF, 6.23 MB"
Groundwater Quantity and Quality Management,Aral,https://covers.zlibcdn2.com/covers100/books/b1/68/27/b1682755bc83c75863ec735e3062e12a.jpg,"
                    Sponsored by the Groundwater Hydrology Technical Committee of the Groundwater Council of the Environmental and Water Resources Institute of ASCE. Groundwater Quantity and Quality Management presents the best of current thinking on managing groundwater resources, focusing on the interrelationship between quantity and quality. Groundwater is an essential resource, yet it is subject to overuse and contamination both in the United States and abroad. Effective management of groundwater is imperative to ensure continued access to clean, accessible, and plentiful water supplies. This volume presents state-of-the-art essays on modeling groundwater flow and solute transport for purposes of forecasting; developing groundwater resources with consideration of groundwater-surface water interaction and saltwater intrusion; and remediating groundwater resources by physical, chemical, and biological means. This report is of immediate relevance to environmental engineers, hydrogeologists, water resources managers and regulators, and municipal officials responsible for maintaining water supplies through the management of groundwater                ",https://1lib.in/dl/2316654/0f936a,592,American Society of Civil Engineers,2011,english,"PDF, 4.47 MB"
Engineering Geology - Principles and Practice,David George Price,https://covers.zlibcdn2.com/covers100/books/40/7d/91/407d91e7895018e7520542fb2d2f9862.jpg,"
                    This book is written to explain the influence ground conditions can have upon engineering with rocks and soils, and upon designing, analysing and executing an engineered response to the geological and geomorphological processes acting on them; these subjects form the essence of Engineering Geology. The text is written for students of the subject, either geologists or engineers, who encounter the challenge of idealising the ground and its processes for the purposes of design and of quantifying them for the purpose of analysis. With this in mind the book describes how geology can dictate the design of ground investigations, influence the interpretation of its findings, and be incorporated into design and analysis. The reader is constantly reminded of basic geology; the ""simple"" things that constitute the ""big picture"", a neglect of which may cause design and analyses to be at fault, and construction not to function as it should.                ",https://1lib.in/dl/550711/142c8e,460,Springer,2008,english,"PDF, 23.20 MB"
Earth and Rock-Fill Dams: General Design and Construction Considerations,U. S. Army Corps of Engineers,https://covers.zlibcdn2.com/covers100/books/32/1e/1f/321e1f15b798684d25c51abef117e469.jpg,"
                    This manual presents fundamental principles underlying the design and construction of earth and rock-fill dams. The general principles presented herein are also applicable to the design and construction of earth levees.                ",https://1lib.in/dl/563064/177523,78,University Press of the Pacific,1994,english,"PDF, 3.42 MB"
"Principles of Foundation Engineering, SI Edition",Braja M. Das,https://covers.zlibcdn2.com/covers100/books/5f/3b/26/5f3b26bff492f17d50fc4802244b317a.jpg,"
                    New, ship fast, delivered in 5 days in Germany No PO Box.                ",https://1lib.in/dl/1290034/62c4ff,816,Cengage Learning Emea,2010,english,"PDF, 15.22 MB"
"Geology: Basics for Engineers, Second Edition",Aurèle Parriaux,https://covers.zlibcdn2.com/covers100/books/53/e8/b1/53e8b19f1691a7d759b809ed92eea6e3.jpg,Unknown,https://1lib.in/dl/4976538/949dbe,577,Taylor & Francis Group,2019,english,"PDF, 406.16 MB"
Practical Engineering Geology,Steve Hencher,https://covers.zlibcdn2.com/covers100/books/44/0d/1b/440d1b9d686eb54bd30cef7327575ce4.jpg,"
Steve Hencher presents a broad and fresh view on the importance of engineering geology to civil engineering projects.Practical Engineering Geology provides an introduction to the way that projects are managed, designed and constructed and the ways that the engineering geologist can contribute to cost-effective and safe project achievement. The need for a holistic view of geological materials, from soil to rock, and of geological history is emphasised. Chapters address key aspects ofGeology for engineering and ground modellingSite investigation and testing of geological materialsGeotechnical parametersDesign of slopes, tunnels, foundations and other engineering structuresIdentifying hazardsAvoiding unexpected ground conditionsThe book is illustrated throughout with case examples and should prove useful to practising engineering geologists and geotechnical engineers and to MSc level students of engineering geology and other geotechnical subjects. ",https://1lib.in/dl/2211033/3ed2f9,464,Spon Press,2012,english,"PDF, 8.58 MB"
Geologic Hazards: A Field Guide for Geotechnical Engineers,Roy E. Hunt,https://covers.zlibcdn2.com/covers100/books/e5/12/37/e51237e04c88ad74cfaabfbdb9f944ce.jpg,"
                    Geologic hazards pose the greatest threat to human safety for any geotechnical undertaking, but it is ultimately the engineer's ability to recognize and cope with these hazards that will determine the safety of life and property. Armed with Geologic Hazards: A Field Guide for Geotechnical Engineers you will be able to properly recognize, understand various geologic hazards, and provide safe and economical construction. Eminent expert Roy E. Hunt thoroughly examines the potential for slope failures, earthquakes, ground subsidence, collapse, and expansion. Using a clear conceptual approach, he explains what measures are available to minimize or eliminate the risks associated with each of these geologic hazards.
The book sets forth the basis for recognizing, understanding, and treating geologic hazards, using general concepts rather than rigorous mathematical analyses. The author covers the prediction of slope failures through recognition of geologic and other factors that govern failure, the treatment of slopes that are potentially unstable and pose a danger to some existing development, the design and construction of stable cut slopes and sidehill fills, and the stabilization of failed slopes. He provides the foundation for determining the potential for surface movements and for preventing or controlling their effects. A section on earthquakes summarizes and links all of the aspects of earthquakes including their causes, characteristics, and surface effects. It provides a thorough grounding in how to recognize hazard potential and minimize the consequences.
There is no field within geotechnical engineering in which the state of the art is changing so rapidly. Providing the latest information, this resource is a useful tool for designing new projects and redesigning old ones.                ",https://1lib.in/dl/601724/3c7049,334,CRC Press,2007,english,"PDF, 39.48 MB"
Drilling engineering,Jamal J Azar,https://covers.zlibcdn2.com/covers100/books/09/b9/9e/09b99e8f208af37f7c9232c62dd49d0e.gif,Unknown,https://1lib.in/dl/2359616/c2006e,Unknown,PennWell Corp,2007,english,"PDF, 13.95 MB"
"Nuclear Geophysics: Applications in Hydrology, Hydrogeology, Engineering Geology, Agriculture and Environmental Science",V.I. Ferronsky (auth.),https://covers.zlibcdn2.com/covers100/books/6e/b0/38/6eb038d26630c2bc6f9985c84d6393ca.jpg,"
The fundamentals of methods in nuclear geophysics and their practical applications in engineering geology, hydrology, hydrogeology, agriculture and environmental science are discussed in this book. The methods and apparatus based on absorption and scattering of gamma and neutron radiation for determination of density and soil moisture in natural conditions are presented in Chapters 2, 3, and 4. The theoretical fundamentals and installations of the penetration logging techniques where gamma, gamma-gamma and neutron logging in combination with static penetration form common complexes for engineering geology and hydrogeology exploration without boring holes are described. The developed constructions and practical use penetration logging installations for applications on land and marine shelves are described in Chapters 5, 6, 7, and 8. The physical fundamentals for the use of the natural stable and radioactive isotopes for study of the global hydrological cycle are provided. The experimental data, origin and distribution of cosmogenic and radiogenic isotopes in the oceans, atmospheric moisture, surface and underground waters are presented in Chapters 9, 10, and 11. The sources and conditions of the radioactive contamination of the natural waters are discussed in Chapters 12 and 13.This book will be of interest to scientists and researchers who use nuclear geophysics methods in engineering geology, hydrology, hydrogeology and hydrogeoecology. Lecturers, students, and postgraduates in these subjects will also find it useful. ",https://1lib.in/dl/2486653/bceaf0,522,Springer International Publishing,2015,english,"PDF, 15.00 MB"
Fundamentals of Building Construction: Materials  and Methods,Edward Allen,https://covers.zlibcdn2.com/covers100/books/64/6e/97/646e97959efd9556766b27b82697f598.jpg,"
                    Now in its Fifth Edition, this essential textbook has been used by thousands of students annually in schools of architecture, engineering, and construction technology. The bestselling reference focuses on the basic materials and methods used in building construction, emphasizing common construction systems such as light wood frames, masonry bearing walls, steel frames, and reinforced concrete. New introductory material on the processes, organization, constraints, and choices in construction offers a better look at the management of construction. New sections covering the building envelope uncover the secrets to designing enclosures for thermal insulation, vapor retarders, air barriers, and moisture control. The Fifth Edition also features more axonometric detail drawings and revised photographs for a thoroughly illustrated approach and the latest IBC 2006, CSI MasterFormat, ASTM references, and LEED information.                ",https://1lib.in/dl/1054726/617c3b,1010,Wiley,2008,english,"PDF, 83.10 MB"
"Fundamentals Of Building Construction: Materials And Methods, 7th Edition",Edward Allen,https://covers.zlibcdn2.com/covers100/books/ca/d1/6a/cad16a2d61eabdcefd7e612f5061fa44.jpg,"
                    THE #1 REFERENCE ON BUILDING CONSTRUCTION―UPDATED FROM THE GROUND UP. Edward Allen and Joseph Iano’s Fundamentals of Building Construction has been the go-to reference for thousands of professionals and students of architecture, engineering, and construction technology for over thirty years. The materials and methods described in this new Seventh Edition have been thoroughly updated to reflect the latest advancements in the industry. Carefully selected and logically arranged topics―ranging from basic building methods to the principles of structure and enclosure―help readers gain a working knowledge of the field in an enjoyable, easy-to-understand manner. All major construction systems, including light wood frame, mass timber, masonry, steel frame, light gauge steel, and reinforced concrete construction, are addressed. Now in its Seventh Edition, Fundamentals of Building Construction contains substantial revisions and updates. New illustrations and photographs reflect the latest practices and developments in the industry. Revised chapters address exterior wall systems and high-performance buildings, an updated and comprehensive discussion of building enclosure science, evolving tools for assessing environmental and health impacts of building materials, and more. New and exciting developments in mass timber construction are also included.                ",https://1lib.in/dl/5283150/855c8f,Unknown,John Wiley & Sons,2019,english,"PDF, 311.86 MB"
Solutions Manual for Mechanics of Materials in SI Units,Russell C. Hibbeler,https://covers.zlibcdn2.com/covers100/books/72/5a/80/725a803c7e1b279a5e7bb8f71a76bd6c.jpg,"
                    This volume contains solutions to the exercises in Russell C Hibbelers Mechanics of Materials (10th edition in SI units). It is not the actual textbook.                ",https://1lib.in/dl/5065036/f1fa50,1583,Pearson,2018,english,"PDF, 161.92 MB"
Materials for Civil and Construction Engineers,Michael S. Mamlouk,https://covers.zlibcdn2.com/covers100/books/28/c6/de/28c6de3b7928386016defa454526a277.jpg,Unknown,https://1lib.in/dl/3413912/b95da1,672,Pearson Canada,2016,english,"PDF, 17.28 MB"
Construction Databook: Construction Materials and Equipment,Sidney Levy,https://covers.zlibcdn2.com/covers100/books/ea/05/65/ea05654115f50afea9b3657057a2dda5.jpg,"
                    Up-to-Date Details on Construction Materials and Equipment A thoroughly revised, all-inclusive compendium, Construction Databook, Second Edition contains hundreds of tables, specifications, charts, and illustrations covering all of the materials and equipment most frequently used at a typical job site. Youll find easy-to-access, practical information on application, selection, dimensions, and installation of all construction components. New details on sustainable materials and energy-saving options are also included. Ideal for both commercial and residential projects, this one-stop resource will help you run any construction job more efficiently and economically.  COVERAGE INCLUDES: Soils, site utilities, and sitework equipment  Substructures  The building envelope  Carpentry, framing, drywall, and engineered wood projects  Fireproofing and soundproofing  Interior finishes--millwork, laminates, paint, and wall coverings  Doors and windows  Plumbing  Mechanical systems and equipment  Electrical  Useful tables, charts, and formulas   |                ",https://1lib.in/dl/768751/832094,689,McGraw-Hill Professional,2010,english,"PDF, 47.57 MB"
"Constructing Architecture: Materials, Processes, Structures",Andrea Deplazes,https://covers.zlibcdn2.com/covers100/books/90/7f/b1/907fb1a683c780daf7d71a4bbedca8ff.jpg,"
This internationally prizewinning volume now appears in its second, revised and expanded edition. Since the first edition was published in 2005, it has been adopted as a textbook at many universities.  Organized into chapters on ''Raw Materials/Building Materials (Modules),'' ''Building Components (Elements),'' ''Building Methods (Structures),'' and ''Buildings (Examples),'' the book now includes a new section on translucent materials and an article on the use of glass. The chapter on ''Building Elements'' now includes a discussion of facades, and the chapter on ''Structures'' has been expanded to cover ''Principles of Space Creation.'' The examples section now includes extensive documentation of current projects whose systematic character is oriented around the production process. Experience with the preceding edition has shown that the book has become an indispensable handbook for reference and reading not only for students and teachers but also for architects. ",https://1lib.in/dl/807432/5677e7,479,Birkhäuser Basel,2005,english,"PDF, 50.53 MB"
Tiny houses built with recycled materials : inspiration for constructing tiny homes using salvaged and reclaimed supplies,Mitchell,https://covers.zlibcdn2.com/covers100/books/72/5a/59/725a595d34d34a736b7adefce2466515.jpg,"
                    Inspiration for Constructing Tiny Homes Using Salvaged and Reclaimed Supplies                ",https://1lib.in/dl/2713868/cef012,157,"Adams Media, F+W Media",2016,english,"EPUB, 48.33 MB"
Mechanics of Materials - 9th Edition + Solutions Manual,Russell C. Hibbeler,https://covers.zlibcdn2.com/covers100/books/d4/72/ba/d472ba81af054b0ae944b760a96deefa.jpg,"
                    For undergraduate Mechanics of Materials courses in Mechanical, Civil, and Aerospace Engineering departments.Containing Hibbeler's hallmark student-oriented features, this text is in four-color with a photorealistic art program designed to help students visualize difficult concepts. A clear, concise writing style and more examples than any other text further contribute to students' ability to master the material.This edition is available with MasteringEngineering, an innovative online program created to emulate the instructor's office-hour environment, guiding students through engineering concepts from Mechanics of Materials with self-paced individualized coaching.Note: If you are purchasing the standalone text or electronic version, MasteringEngineering does not come automatically packaged with the text. To purchase MasteringEngineering, please visit: masteringengineering.com or you can purchase a package of the physical text + MasteringEngineering by searching the Pearson Higher Education website. Mastering is not a self-paced technology and should only be purchased when required by an instructor.                ",https://1lib.in/dl/5006237/fbbcb0,880,Prentice Hall,2013,english,"ZIP, 91.48 MB"
"Concrete: Microstructure, Properties, and Materials",P. Mehta,https://covers.zlibcdn2.com/covers100/books/22/f3/49/22f349205c910c2c8f131e0cbc8bc665.jpg,"
                    The Definitive Text on Concrete -- Fully revised and updatedThis comprehensive resource presents the properties, behavior, and technology of concrete in a straightforward and hands-on manner. The Third Edition of Concrete: Microstructure, Properties, and Materials offers a three-part approach, beginning with a section on the microstructure and properties of hardened concrete, followed by a several chapters on concrete-making materials and concrete processing, and concluding with the latest advances in concrete technology, mechanics, and nondestructive testing methods. Each chapter opens with a preview of the material to be covered and closes with a self-test to reinforce the topics learned in the chapter. The book is filled with hundreds of diagrams, photographs, and tables.New Coverage of:    * Nondestructive testing methods for concrete    * New developments in concrete durability    * High-performance concrete, self-consolidating concrete, high-volume fly-ash concrete    * Future challenges                ",https://1lib.in/dl/562684/e41592,684,McGraw-Hill Professional,2005,english,"PDF, 10.48 MB"
"Ceramic and Glass Materials: Structure, Properties and Processing",Robert H. Doremus (auth.),https://covers.zlibcdn2.com/covers100/books/7a/b0/96/7ab0960bc4bd623d8ca74e10cb51c644.jpg,"
Ceramic and Glass Materials: Structure, Properties and Processing is a concise and comprehensive guide to the key ceramic and glass materials used in modern technology. Each chapter focuses on the structure-property relationships for these important materials and expands the reader’s understanding of their nature by simultaneously discussing the technology of their processing methods. In each case, the resulting understanding of the contemporary applications of the materials provides insights as to their future roles in twenty first century engineering and technology. Organized to be a practical and comprehensive resource, each chapter is dedicated to a specific material such as: alumina, mullite, sillimanite minerals, aluminates, quartz and silicas, refractory oxides, clays, concrete and cement, lead compounds, and zirconia.Written by international authors in materials science and engineering, Ceramic and Glass Materials: Structure, Properties and Processing is an invaluable reference for advanced undergraduates, graduate students, and working professionals in a wide range of scientific fields. ",https://1lib.in/dl/665683/faffa4,202,Springer US,2008,english,"PDF, 2.09 MB"
"ICE Manual of Construction Materials, Volumes I and II",Mike Forde,https://covers.zlibcdn2.com/covers100/books/83/fc/79/83fc79fc86ee68330ceb6116a1dea89e.jpg,"
                    This essential two volume work is a single stop, comprehensive reference for practicing engineers. Written and edited by a wide selection of leading specialists in each field, the ICE manual of construction materials covers each of the key materials used in construction, detailing their properties and application in a civil and structural engineering context, and referencing the most up-to-date standards governing their use in construction.                ",https://1lib.in/dl/828250/4d2af2,928,Thomas Telford Publishing,2009,english,"PDF, 56.69 MB"
Fundamentals of Building Construction: Materials and Methods,Edward Allen,https://covers.zlibcdn2.com/covers100/books/ca/e9/3a/cae93ae8eaf86865830c717e42335e6c.jpg,"
                    This textbook focuses on basic materials and the methods by which they are incorporated into buildings. The text's organization stresses common construction systems in use today: light wood frame, masonry bearing wall, steel frame, and reinforced concrete.                ",https://1lib.in/dl/5009402/e8c4ff,1024,Wiley,2013,english,"PDF, 101.19 MB"
"Designing Interior Architecture: Concept, Typology, Material, Construction",Sylvia Leydecker,https://covers.zlibcdn2.com/covers100/books/93/ac/36/93ac36e3c6a8d6cee7d2a334240203d7.jpg,"
                    In this book, an international and interdisciplinary team of authors gives an extensive account of todays main areas of work in interior architecture and design. Illustrations of contemporary projects cover the breadth of typical interior design tasks as well as a wide range of possible design approaches. This book is a fundamental reference work for all those professionally involved in the design of interiors.                ",https://1lib.in/dl/2479613/93b650,368,Birkhauser,2013,english,"PDF, 46.91 MB"
"Kitchen & bath products and materials : cabinetry, equipment, surfaces",Ellen Cheever,https://covers.zlibcdn2.com/covers100/books/46/25/79/462579211612d0ba3066b6c8d0ef0217.jpg,"
Objective guidance on kitchen and bath fitting choice to suit any client and any spaceKitchen and Bath Products and Materials describes the typical materials, equipment, and surfaces used in all facets of residential kitchen and bath design. Part of the National Kitchen and Bath Association's Professional Resource Library, this comprehensive reference is fully updated and expanded to include new technologies, materials, and finishes, with considerations of sustainability throughout. Full color illustrations and a revised design help visual learners better absorb the information, and the companion website provides an image bank and instructor's guide for classroom use. Each chapter includes a summary and review questions, allowing readers to test their grasp of the material at every step.Kitchen and bath design is the most popular and lucrative area within residential interior design. As such, the enormous amount of options available for surfaces, fixtures, and materials is far too vast to be navigated by taste and aesthetics alone. Kitchen and Bath Products and Materials provides the background designers need to choose what's best for the client and the space, based on a number of objective factors and technical details. This complete handbook allows readers to:Explore material options for storage systems, fixtures, fittings, and surfacesBecome familiar with sizing systems, efficiency ratings, and certificationsConsider factors like manufacturing processes, engineering, and configurationLearn the terms and nomenclature used to describe materials, fixtures, and appliancesDesign is about more than just aesthetics – whether the project is a remodel or new construction, there are codes, standards, and functional requirements that must be met. Kitchen and Bath Products and Materials is a practical reference, providing the information designers need to make informed decisions                ",https://1lib.in/dl/2463581/9c67e1,370,"National Kitchen & Bath Association, Wiley",2015,english,"PDF, 37.96 MB"
